variant,frame,time,force_norm,moved_mass,target_zone_mass,forward_transport,peak_force,current_force,work,force_violation,efficiency,reward,trench_depth_m,ridge_height_m,depth_completion,lateral_spillage_mass,target_transport_error,target_mass_error,intuitive_score
no_posterior,0,0.027199999999999985,31.533533096313477,0.0,4543.916360099546,6.73339319229126,31.533533096313477,31.533533096313477,0.16961672270161898,0.0,0.03363843775361345,29.618168449343493,0.0004184046993032098,0.0,0.005977209990045853,0.0,0.9981296130021413,0.5942931821339691,26.8867284105304
no_posterior,1,0.05440000000000004,68.84300231933594,0.0,4545.544128811744,27.038742065429688,68.84300231933594,68.84300231933594,1.1594565446950469,0.0,0.1344144716329656,36.68213865239269,0.0022747518960386515,0.0,0.03249645565769502,0.0,0.9924892383151585,0.5941478456418086,28.918771262939824
no_posterior,2,0.08159999999999995,91.43643188476562,0.0,4563.449584645917,66.54813385009766,91.43643188476562,91.43643188476562,3.0558347357684283,0.0,0.3277331771169989,50.32165320589713,0.006838334258645773,0.0,0.09769048940922531,0.0,0.9815144072638617,0.5925491442280432,33.70584181629841
no_posterior,3,0.10879999999999979,150.8302459716797,0.0,4644.024135899697,126.508056640625,150.8302459716797,150.8302459716797,6.745698115352468,0.0,0.6119017604421477,70.69645856257469,0.013303413055837154,0.0,0.19004875794053075,0.0,0.964858873155382,0.5853549878660984,40.9187201598946
no_posterior,4,0.13599999999999962,307.9123840332031,5.697190492691532,4767.734558026714,202.99078369140625,307.9123840332031,307.9123840332031,14.612811486566356,0.0,0.9458465330440555,95.24120041081764,0.0202611293643713,0.0,0.28944470520530424,11.394380985383064,0.9436136711968316,0.5743094144619005,49.199493774121585
no_posterior,5,0.16319999999999946,509.7034912109375,35.810911668346776,4930.511429246471,291.0627746582031,509.7034912109375,509.7034912109375,26.844786017868348,0.0,1.2830921960678274,122.08211930103062,0.023513102903962135,0.0,0.3359014700566019,32.55537424395161,0.9191492292616102,0.5597757652458508,55.09284475036189
no_posterior,6,0.1903999999999993,734.1812744140625,82.20231996597782,5098.171606602822,386.9588623046875,734.1812744140625,734.1812744140625,41.38809026147138,0.0,1.6030569771919319,148.9632254696691,0.021822180598974228,0.0,0.31174543712820324,74.87736076108871,0.8925114271375868,0.5448061065533195,57.295266000424
no_posterior,7,0.21759999999999913,899.0111694335938,174.17125220514112,5329.314763734878,487.3797302246094,899.0111694335938,899.0111694335938,53.058862214954104,0.0,1.92595400911357,179.84914607227896,0.01709917187690735,0.0,0.24427388395581925,484.2611918787802,0.8646167416042752,0.5241683246665287,56.69179537412122
no_posterior,8,0.24479999999999896,910.494384765625,1058.8635472845262,5478.255600900958,592.6596069335938,910.494384765625,910.494384765625,56.437517010169074,0.0,2.3111267565037754,274.0564001049683,0.013346903026103973,0.0,0.19067004323005673,4435.669740738407,0.835372331407335,0.510870035633843,47.65389256887381
no_posterior,9,0.2719999999999996,813.608642578125,11968.983340788809,5670.332308940272,699.6969604492188,910.494384765625,813.608642578125,56.79346923946167,0.0,2.7247459311231412,1122.4211443751135,0.010649568401277065,0.0,0.15213669144681521,7481.225001260081,0.8056397332085503,0.49372032955890427,42.00866078424082
no_posterior,10,0.29920000000000035,735.0882568359375,18428.783475144908,5787.531656218498,796.6156616210938,910.494384765625,735.0882568359375,57.57731376496548,0.0,3.0927244716434568,1633.3677543105691,0.010248021222651005,0.0,0.14640030318072864,7642.374103767641,0.7787178717719184,0.4832561021233484,44.66264760031149
no_posterior,11,0.32640000000000113,665.5858764648438,18834.911768838203,5909.614309633316,869.9701538085938,910.494384765625,665.5858764648438,58.69027232604884,0.0,3.362979774949164,1683.4776099344272,0.010030752047896385,0.0,0.14329645782709122,7782.362213016632,0.7583416239420573,0.47235586521131107,46.88810601500748
no_posterior,12,0.3536000000000019,593.9153442382812,19093.72699407762,5947.052990013861,913.7239379882812,910.494384765625,593.9153442382812,60.029520555575516,0.0,3.5139238653981715,1713.67930953131,0.01068029087036848,0.0,0.15257558386240685,7934.558587607106,0.7461877950032552,0.4690131258916196,48.450627960133815
no_posterior,13,0.3808000000000027,529.30126953125,19271.967668063255,5937.286377740676,929.6220703125,910.494384765625,529.30126953125,61.51935809336436,0.0,3.5546969719183004,1729.8426990824978,0.011565592139959335,0.0,0.1652227448565619,8024.899751134072,0.7417716471354167,0.46988514484458255,49.305302460836195
no_posterior,14,0.40800000000000347,477.4165954589844,19451.022226404988,5913.68373141381,928.4398193359375,910.494384765625,477.4165954589844,63.119410154312106,0.0,3.5285873390770894,1741.3023087750348,0.011886135675013065,0.0,0.16980193821447234,8108.7298398122475,0.7421000501844618,0.4719925239809098,49.17776292506005
no_posterior,15,0.43520000000000425,430.6583251953125,19569.849342395413,5894.15050686744,926.6035766601562,910.494384765625,430.6583251953125,64.7840023850901,0.0,3.4994696368119143,1748.0587042174081,0.011771338991820812,0.0,0.16816198559744017,8199.071003339213,0.742610117594401,0.47373656188683577,48.69734341742675
no_posterior,16,0.46240000000000503,404.467529296875,19724.487370054183,5878.686704101562,940.11572265625,910.494384765625,404.467529296875,66.54583755933953,0.0,3.5270320904822143,1761.4929338119207,0.010874586179852486,0.0,0.15535123114074978,8259.298445690523,0.7388567437065973,0.47511725856236053,48.12777542130176
no_posterior,17,0.4896000000000058,369.66180419921875,19841.68671733241,5894.964391223538,977.0775146484375,910.494384765625,369.66180419921875,68.32895302044352,0.0,3.641342105091416,1778.3820380293087,0.010196967981755733,0.0,0.14567097116793903,8315.456466261341,0.7285895792643229,0.47366389364075556,48.57615123550189
no_posterior,18,0.5168000000000066,309.0354309082031,19950.747221049645,5985.305554750504,1035.210205078125,910.494384765625,309.0354309082031,69.95704609317971,0.0,3.83472193098752,1800.6400152308215,0.009328809566795826,0.0,0.13326870809708322,8361.033990202872,0.7124416097005208,0.4655977183258479,49.9191813086002
no_posterior,19,0.5440000000000074,277.0589294433594,20024.810697454635,6052.857956306703,1108.362548828125,910.494384765625,277.0589294433594,71.5335054725262,0.0,4.081862924795737,1823.8997707619828,0.010535966604948044,0.0,0.1505138086421149,8406.611514144404,0.6921215142144097,0.4595662539011872,53.17777276493717
no_posterior,20,0.5712000000000081,239.98374938964844,20077.71318060106,6131.804738848286,1185.1329345703125,910.494384765625,239.98374938964844,72.99466684806538,0.0,4.3412310879680875,1846.4967337759135,0.01228018943220377,0.0,0.17543127760291097,8457.886228578629,0.6707964070638021,0.452517434031403,57.01073077829214
no_posterior,21,0.5984000000000089,218.3884735107422,20126.546241966986,6231.9125146484375,1255.02880859375,910.494384765625,218.3884735107422,74.40637648659839,0.0,4.573613866640755,1867.0264851350892,0.013106047175824642,0.0,0.18722924536892344,8524.624745778729,0.6513808865017361,0.44357923976353236,60.01530739604076
no_posterior,22,0.6256000000000097,207.6532745361328,20167.240459771925,6313.300950258316,1316.91796875,910.494384765625,207.6532745361328,75.82190824400521,0.0,4.774522724224616,1884.6303322511783,0.015388017520308495,1.1049515791228259e-07,0.21982882171869275,8597.874337827621,0.634189453125,0.43631241515550745,63.816647052351065
no_posterior,23,0.6528000000000105,207.26724243164062,20196.54029659148,6362.947895980343,1370.3712158203125,910.494384765625,207.26724243164062,77.30311426165343,0.0,4.941780835996233,1898.833591766268,0.014074714854359627,3.5290481719130185e-06,0.20106735506228035,8666.24062373992,0.6193413289388021,0.43187965214461227,64.38679268579563
no_posterior,24,0.6800000000000113,211.80038452148438,20224.21236469884,6384.92277359501,1426.8321533203125,910.494384765625,211.80038452148438,78.88164875631418,0.0,5.116264048507091,1913.2544815916285,0.015684856101870537,3.889726031047758e-06,0.2240693728838648,8716.701453818045,0.6036577351888021,0.42991760950044555,67.22164373765828
no_posterior,25,0.707200000000012,229.22120666503906,20250.256664094002,6440.266909809728,1491.1187744140625,910.494384765625,229.22120666503906,80.65500589377342,0.0,5.312995468103084,1929.310855432417,0.017857283353805542,9.924696314556058e-06,0.2551040479115077,8769.603936964466,0.5858003404405382,0.4249761687669886,70.90322777881367
no_posterior,26,0.7344000000000128,239.8766632080078,20278.742616557458,6555.024604019657,1568.5704345703125,910.494384765625,239.8766632080078,82.57328675361913,0.0,5.5510216573938855,1948.7974510890888,0.015839867293834686,2.168145147152245e-05,0.22628381848335263,8829.017494959677,0.5642859903971355,0.41472994606967345,71.9870207449429
no_posterior,27,0.7616000000000136,259.0231628417969,20305.60080030872,6697.454366336945,1654.8150634765625,910.494384765625,259.0231628417969,84.70619777829432,0.0,5.81236051898384,1969.959857806311,0.017309289425611496,3.056393688893877e-05,0.24727556322302136,8894.12824344758,0.5403291490342882,0.4020130030056299,76.20107526985245
no_posterior,28,0.7888000000000144,266.1807861328125,20333.27286841608,6779.656686302923,1744.14990234375,910.494384765625,266.1807861328125,86.95514023358209,0.0,6.078127406688057,1991.1318891003596,0.018316488713026047,7.026550883892924e-05,0.26166412447180065,8955.169570154989,0.515513916015625,0.39467351015152474,79.79843315914995
no_posterior,29,0.8160000000000152,284.59796142578125,20347.108902469758,6927.783639112903,1831.4652099609375,910.494384765625,284.59796142578125,89.41416591974138,0.0,6.328180944912104,2010.5618059638462,0.020503904670476913,0.00020284601487219334,0.2929129238639559,9010.513706369708,0.4912596638997396,0.38144788936491936,84.6638473478996
no_posterior,30,0.8432000000000159,305.4601745605469,20366.642127016126,7015.683149571572,1913.0986328125,910.494384765625,305.4601745605469,92.10489184755278,0.0,6.549354996118761,2028.0360555649306,0.017464686185121536,0.00029328008531592786,0.24949551693030764,9063.416189516129,0.4685837131076389,0.3735997187882525,84.9213599253763
no_posterior,31,0.8704000000000167,327.924072265625,20376.408739289313,7074.282823210685,1993.6192626953125,910.494384765625,327.924072265625,95.04118864686751,0.0,6.757087957239285,2043.6611044500746,0.018778450787067413,0.0007564001716673374,0.2682635826723916,9122.82974751134,0.4462168714735243,0.36836760507047456,88.38184120126992
no_posterior,32,0.8976000000000175,361.75921630859375,20388.617004630796,7237.873578786542,2076.995849609375,910.494384765625,361.75921630859375,98.32471987039497,0.0,6.962198273450859,2059.9155969952044,0.020515456795692444,0.0011715658474713564,0.29307795422417776,9175.732230657763,0.4230567084418403,0.3537612876083445,92.87980236695896
no_posterior,33,0.9248000000000183,385.7532653808594,20396.755848191784,7340.423007654989,2164.995849609375,910.494384765625,385.7532653808594,101.8643634601869,0.0,7.172081609079761,2075.8327155722823,0.022658653557300568,0.001668010139837861,0.3236950508185795,9228.634713804184,0.39861226399739585,0.3446050886022331,97.47108385162666
no_posterior,34,0.952000000000019,411.296142578125,20412.21965095766,7507.269300655242,2258.182861328125,910.494384765625,411.296142578125,105.66979053295307,0.0,7.387654689038298,2093.0832374835727,0.024223094806075096,0.0024733347818255424,0.34604421151535847,9274.212237745714,0.3727269829644097,0.329708098155782,102.14317636241361
no_posterior,35,0.9792000000000198,443.92510986328125,20417.102957094252,7654.582369109123,2351.8603515625,910.494384765625,443.92510986328125,109.80076518569166,0.0,7.591525315158008,2108.6038119659624,0.02284982055425644,0.00354251591488719,0.3264260079179491,9323.045299111644,0.34670545789930557,0.3165551456152569,104.39918693278585
no_posterior,36,1.0064000000000197,470.1606750488281,20421.986263230847,7797.012131426411,2442.28271484375,910.494384765625,470.1606750488281,114.19014073007492,0.0,7.773263378566512,2122.5457762136402,0.022295203059911728,0.004726985935121775,0.3185029008558818,9357.228442067792,0.321588134765625,0.30383820255121335,107.21629179951263
no_posterior,37,1.0336000000000167,502.9954833984375,20427.683453723537,7946.766852948588,2531.481201171875,910.494384765625,502.9954833984375,118.88971660198439,0.0,7.938422186035842,2135.4321464034733,0.026510082185268402,0.005762164480984211,0.37871545978954857,9386.528278887348,0.2968107774522569,0.2904672452724475,113.801580903272
no_posterior,38,1.0608000000000137,546.6805419921875,20434.194528572327,8080.24388734879,2621.130615234375,910.494384765625,546.6805419921875,123.98883105907152,0.0,8.090188191569096,2147.3443477171268,0.029249276965856552,0.007319975178688765,0.4178468137979507,9396.294891160534,0.27190816243489585,0.2785496529152866,119.19429384800274
no_posterior,39,1.0880000000000107,579.1014404296875,20443.147256489414,8286.156629441784,2711.6787109375,910.494384765625,579.1014404296875,129.36791244383056,0.0,8.232977799256453,2159.245905811815,0.0303737074136734,0.008617207407951355,0.43391010590962,9425.594727980091,0.2467559136284722,0.26016458665698355,123.71477950952772
no_posterior,40,1.1152000000000077,614.029052734375,20450.472215694303,8442.422425812752,2804.52880859375,910.494384765625,614.029052734375,135.03347169945044,0.0,8.370891404873175,2170.3861450564677,0.03193465620279312,0.010436681099236012,0.456209374325616,9471.172251921622,0.22096421983506945,0.24621228340957568,128.31336455297546
no_posterior,41,1.1424000000000047,659.5792846679688,20454.5416374748,8622.290868510585,2896.24560546875,910.494384765625,659.5792846679688,141.06341201273534,0.0,8.491809744050189,2180.2341224957454,0.031086042523384094,0.011502319015562534,0.44408632176262985,9533.84134734123,0.1954873318142361,0.23015260102584062,131.08149208048835
no_posterior,42,1.1696000000000017,695.4735717773438,20461.052712323588,8824.134188823084,2983.16845703125,910.494384765625,695.4735717773438,147.3464914901353,0.0,8.58845138821842,2188.697674153518,0.03250338137149811,0.01307606790214777,0.46433401959283005,9605.463170677924,0.17134209526909722,0.21213087599793895,135.60199668413512
no_posterior,43,1.1967999999999988,737.528564453125,20466.74990281628,8997.491556672127,3069.416259765625,910.494384765625,737.528564453125,153.91299166433708,0.0,8.672799055302162,2196.068656363406,0.03427935019135475,0.014885424636304379,0.48970500273363926,9676.271109658517,0.1473843722873264,0.19665253958284584,140.22224507458628
no_posterior,44,1.2239999999999958,794.2821655273438,20467.563787172377,9190.38214906754,3155.614501953125,910.494384765625,794.2821655273438,160.862598912897,0.0,8.744642729558155,2202.3152644895345,0.036156415939331055,0.016740093007683754,0.5165202277047293,9729.173592804938,0.12344041612413194,0.17943016526182679,145.0786761873158
no_posterior,45,1.2511999999999928,829.6567993164062,20469.191555884576,9403.619850365423,3238.998046875,910.494384765625,829.6567993164062,167.9749463465643,0.0,8.802224387919233,2207.7466359543205,0.03988578915596008,0.018078552559018135,0.5697969879422868,9795.09822564894,0.1002783203125,0.1603910847888015,151.39783623018135
no_posterior,46,1.2783999999999898,880.440185546875,20470.819324596774,9607.09093939012,3321.261962890625,910.494384765625,880.440185546875,175.34665530733872,0.0,8.848518871631166,2212.329274396644,0.037319764494895935,0.020195305347442627,0.5331394927842276,9820.328640688003,0.07742723253038195,0.14222402326873926,152.78456573590626
no_posterior,47,1.3055999999999868,934.7736206054688,20470.819324596774,9804.864837922127,3399.82470703125,934.7736206054688,934.7736206054688,182.96487587021437,0.0,8.877641061222127,2215.553556872735,0.03864629566669464,0.02209859900176525,0.5520899380956377,9834.978559097783,0.055604248046875,0.12456563947123868,157.12030882719762
no_posterior,48,1.3327999999999838,977.6957397460938,20471.633208952873,10030.310804561492,3476.50146484375,977.6957397460938,977.6957397460938,190.69243059211584,0.0,8.898307703517371,2218.413011653379,0.04205435886979103,0.023567885160446167,0.600776555282729,9853.697899288054,0.03430514865451389,0.10443653530700966,163.18957613192296
no_posterior,49,1.3599999999999808,1044.8685302734375,20474.888746377266,10213.434784683719,3549.891357421875,1044.8685302734375,1044.8685302734375,198.66987451247695,0.0,8.904338111232871,2220.177092087756,0.038819242268800735,0.02521674893796444,0.5545606038400105,9891.136579668599,0.0139190673828125,0.08808617993895365,163.65548332771584
no_posterior,50,1.3871999999999778,1080.404541015625,20478.144283801663,10432.369676474294,3621.693359375,1080.404541015625,1080.404541015625,206.60321440783736,0.0,8.907193133358541,2221.9337662933394,0.042878083884716034,0.027696656063199043,0.6125440554959433,9930.20302876134,0.006025933159722222,0.06853842174336656,168.80682475108244
no_posterior,51,1.4143999999999748,1155.2760009765625,20479.77205251386,10613.052003528226,3690.107666015625,1155.2760009765625,1155.2760009765625,214.72233755217457,0.0,8.897778903822337,2222.479972546766,0.04386888071894646,0.02997005544602871,0.6266982959849493,9954.619559444303,0.0250299072265625,0.052406071113551236,168.67247203552435
no_posterior,52,1.4415999999999718,1187.4954833984375,20483.841474294353,10843.381276304182,3756.268798828125,1187.4954833984375,1187.4954833984375,222.66650007414427,0.0,8.887074793410878,2223.4169137886543,0.03992572799324989,0.032025840133428574,0.5703675427607127,9992.058239824848,0.04340799967447917,0.03184095747284086,164.97960704909448
no_posterior,53,1.4687999999999688,1258.69384765625,20485.46924300655,11016.738644153225,3815.567138671875,1258.69384765625,1258.69384765625,230.63247333516046,0.0,8.860379499764818,2222.709514177148,0.044668737798929214,0.034067489206790924,0.6381248256989888,10014.847001795615,0.0598797607421875,0.016362621057747738,168.008201465983
no_posterior,54,1.4959999999999658,1298.3990478515625,20490.352549143143,11236.487420299898,3876.146484375,1298.3990478515625,1298.3990478515625,238.35110361544793,0.0,8.842561253764803,2223.1460513386373,0.04052392393350601,0.03658618405461311,0.5789131990500859,10052.285682176158,0.07670735677083333,0.003257805383919471,163.82701871527624
no_posterior,55,1.5231999999999628,1353.2108154296875,20491.98031785534,11383.800488753779,3924.840576171875,1353.2108154296875,1353.2108154296875,245.8446832426227,0.0,8.803156623123908,2221.3927890283576,0.04370803013443947,0.039115481078624725,0.6244004304919923,10065.307831873739,0.09023349338107639,0.01641075792444456,164.0887054941787
no_posterior,56,1.5503999999999598,1411.0731201171875,20496.049739635837,11584.016040354081,3978.310546875,1411.0731201171875,1411.0731201171875,253.051770262474,0.0,8.781138951449586,2221.3571871038516,0.0420679897069931,0.042136020958423615,0.6009712815284728,10087.282709488407,0.10508626302083333,0.034287146460185824,160.0979228883496
no_posterior,57,1.5775999999999568,1429.2674560546875,20503.374698840726,11743.537374149446,4019.585693359375,1429.2674560546875,1429.2674560546875,259.70407824020657,0.0,8.74385476140815,2220.252995467133,0.04435800388455391,0.04453326761722565,0.6336857697793415,10109.257587103075,0.11655158148871528,0.04853012269191481,159.76995724626013
no_posterior,58,1.6047999999999538,1496.998291015625,20507.444120621218,11889.222673891129,4055.404541015625,1496.998291015625,1496.998291015625,265.95887541286646,0.0,8.703352924487815,2218.5964347390354,0.04487015679478645,0.047642070800065994,0.6410022399255207,10099.490974829889,0.12650126139322918,0.06153773874027934,158.35631660138785
no_posterior,59,1.6319999999999508,1532.1583251953125,20509.885773689515,12080.485497574344,4102.953125,1532.1583251953125,1532.1583251953125,271.5956514015663,0.0,8.700150463232989,2219.7022869603006,0.047999899834394455,0.05134588107466698,0.6857128547770636,10127.976927293346,0.1397092013888889,0.07861477656913783,158.31338407862228
no_posterior,60,1.6591999999999478,1523.754150390625,20509.071889333416,12189.546001291583,4129.48095703125,1532.1583251953125,1523.754150390625,276.4059006745767,0.0,8.667988686084758,2218.043707025607,0.04485943168401718,0.054542530328035355,0.6408490240573882,10135.301886498235,0.14707804361979165,0.08835232154389132,154.45773634457868
no_posterior,61,1.6863999999999448,1579.7342529296875,20512.327426757813,12240.006831369707,4139.349609375,1579.7342529296875,1579.7342529296875,280.5315932821206,0.0,8.614105018782363,2214.8182855186255,0.04322304204106331,0.058750174939632416,0.6174720291580472,10118.21031502016,0.1498193359375,0.09285775280086665,152.64774829033587
no_posterior,62,1.7135999999999418,1595.35400390625,20515.582964182206,12367.786675277217,4170.37158203125,1595.35400390625,1595.35400390625,283.79139101065374,0.0,8.62018559966358,2216.2543793748578,0.04066966846585274,0.06294291466474533,0.5809952637978962,10132.86023342994,0.1584365505642361,0.10426666743546581,149.00160048558058
no_posterior,63,1.7407999999999388,1564.461181640625,20522.094039031,12458.941723160282,4188.21630859375,1595.35400390625,1564.461181640625,286.06322012510935,0.0,8.616608159563548,2217.0389468493195,0.03916573524475098,0.06776466220617294,0.5595105034964425,10132.86023342994,0.16339341905381943,0.11240551099645375,146.79522698857804
no_posterior,64,1.7679999999999358,1584.430908203125,20524.535692099293,12467.08056672127,4189.828125,1595.35400390625,1584.430908203125,287.39066091419517,0.0,8.59644728756429,2215.859483557965,0.037329595535993576,0.07294492423534393,0.5332799362284796,10126.349158581148,0.16384114583333334,0.11313219345725624,145.27681643805852
no_posterior,65,1.7951999999999328,1571.0003662109375,20525.34957645539,12530.563546496975,4199.08203125,1595.35400390625,1571.0003662109375,287.856426385373,0.0,8.607208605125587,2217.054659100761,0.035504404455423355,0.0782845988869667,0.5072057779346193,10131.232464717741,0.16641167534722223,0.1188003166515156,143.20504850753898
no_posterior,66,1.8223999999999299,1530.077880859375,20527.79122952369,12546.027349262853,4200.9912109375,1595.35400390625,1530.077880859375,292.4511381180053,0.0,8.530777747803322,2211.979854519512,0.03173239156603813,0.08438977599143982,0.45331987951483044,10132.86023342994,0.16694200303819445,0.12018101332704045,140.09447661966374
no_posterior,67,1.8495999999999269,1507.3782958984375,20531.046766948082,12533.005199565272,4197.4033203125,1595.35400390625,1507.3782958984375,302.6467224493279,0.0,8.350603182806275,2199.532443908243,0.02920789271593094,0.09233549237251282,0.4172556102275848,10123.907505512852,0.1659453667534722,0.11901832138975643,138.30856223305364
no_posterior,68,1.8767999999999239,1489.853759765625,20531.86065130418,12540.33015877016,4196.80810546875,1595.35400390625,1489.853759765625,317.219297348416,0.0,8.114175412603839,2183.085742367022,0.029569551348686218,0.10136574506759644,0.4224221621240888,10113.327008883569,0.165780029296875,0.11967233560447864,138.59319665063734
no_posterior,69,1.9039999999999209,1476.2056884765625,20530.232882591987,12543.585696194556,4195.828125,1595.35400390625,1476.2056884765625,335.01525706306876,0.0,7.842445742636807,2163.9599805252956,0.027834316715598106,0.11239121109247208,0.39763309593711577,10114.954777595765,0.1655078125,0.1199630085887996,137.23405652427996
no_posterior,70,1.9311999999999179,1478.2139892578125,20531.86065130418,12522.424702935987,4189.4775390625,1595.35400390625,1478.2139892578125,355.0979636794457,0.0,7.547276000244548,2143.2908053269057,0.026270726695656776,0.12482023984193802,0.37529609565223965,10110.071471459172,0.16374376085069445,0.1180736341907131,136.31694427475946
no_posterior,71,1.9583999999999149,1485.9527587890625,20534.30230437248,12519.983049867691,4185.4560546875,1595.35400390625,1485.9527587890625,376.4554814128109,0.0,7.2606752639935666,2123.3946649489217,0.025525206699967384,0.13812269270420074,0.36464580999953405,10114.954777595765,0.1626266818576389,0.11785562945247242,135.84484850581035
